Fingerlakes,20,73,174,191,250,340,369,378,395,578,639,810,1126,1405,1450,1507,1511,1518,1551,1559,1585,1591,1665,1765,1880,2010,2228,2340,2383,2638,2791,2809,3003,3015,3044,3157,3173,3181,3799,3838,3951,4023,4093,4930,5030,5254,5349,5433,5590
OPR 2015,0.7823618471,0.131339894,0.4901589705,0.7657077971,0.7532172597,0.8845571537,0.2422407267,0.7672218017,0.4822104466,0.8330809992,0.4814534444,0.536336109,0.9788039364,0.8667676003,0.5302800908,0.9564723694,0.8043149129,0.2043906132,0.3258894777,0.8648750946,0.471990916,0.1582134746,0.7286146858,0.2551097653,0.1654049962,0.5844057532,0.9254352763,0,0.9810749432,0.7865253596,0.6559424678,0.09992429977,0.9000757002,0.7956093868,0.759651779,0.7725208176,0.8058289175,0.3315669947,0.4235427706,0.8190764572,0.6127933384,,0.3947766843,0.4454958365,0.8864496593,1,0.214988645,0.04504163512,0.7233156699
OPR 2014,0.9576891782,0.6639544345,0.6761594793,0.6126932465,0.5984540277,0.7900732303,0.8474369406,0.8706265256,0.5345809601,0.7074857608,0.7640358015,0.3380797396,0.9003254679,0.879170057,0.09723352319,1,0.925549227,0.7144019528,0.8299430431,0.7262001627,0.8742880391,0.03010577705,0.1330349878,0.2013832384,0.1427990236,0.7713588283,0.4519934906,0.672091131,0.6663954434,0.9096826688,0.8039056143,0.9450772986,0.7099267697,0.853539463,0.7379983727,0,0.3787632221,0.244100895,0.4617575264,0.09641985354,0.5113913751,0.1090317331,0.1733116355,0.7705451587,0.8136696501,0.9133441823,0.7864117168,,
OPR 2013,1,0.03991683992,0.6332640333,0.8432432432,0.8557172557,0.9442827443,0.9405405405,0.883991684,0.4378378378,0.4158004158,0.8274428274,0.758004158,0.7546777547,0.8756756757,0.8216216216,0.9604989605,0.5446985447,0.377962578,0.7505197505,0.8507276507,0.3525987526,0.04449064449,0.6781704782,0.2548856549,0.08814968815,0.5434511435,0.8453222453,0.3912681913,0.7841995842,0.9101871102,0.8869022869,0.753014553,0.8515592516,0.9692307692,0.6511434511,0.1592515593,0.9987525988,0.7571725572,0,0.7027027027,0.3313929314,0.116008316,0.2328482328,,,,,,
OPR 2012,0.6254401408,0.494278169,0.923415493,0.8631161972,0.7627640845,0.9740316901,0.889084507,0.5418133803,0.7786091549,0.7579225352,0.911971831,0.5035211268,0.448943662,0.6144366197,0.7077464789,1,0.9207746479,0.357834507,0.6756161972,0.7139084507,,0.2728873239,0.7944542254,0.3318661972,0.2825704225,0.1958626761,0.9735915493,0.4480633803,0.8930457746,0.7029049296,0.7623239437,0.4018485915,0.8371478873,0.9154929577,0.3745598592,0.5264084507,0.2874119718,0.5585387324,0.15625,0.7407570423,0.6905809859,0,0.2733274648,,,,,,
OPR 2011,0.9166882277,0.6664941785,0.2147477361,0.03570504528,0.1423027167,0.9190168176,0.1386804657,0.5586028461,0.2543337646,0.1192755498,0.1247089263,0.1614489004,0.08227684347,0.5508408797,0.1306597671,0.02949547219,0.8284605433,1,0.07554980595,,0.263389392,0.4452781371,0.07632600259,1,0.4685640362,0.05795601552,0,,,,,,,,,,,,,,,,,,,,,,
OPR 2010,1,0.1403021893,0.9093432007,0.8633980882,0.1174838113,0.799568301,,0,0.2380511872,1.007708912,0.250693802,0.6392229417,0.408880666,,0.737280296,0.1036077706,0.9087264878,0.03916127043,0.1082331175,0.1825470244,0.2312673451,0.2762873882,0.1911810052,,0.3647856923,0.3919210607,,,,,,,,,,,,,,,,,,,,,,,
OPR 2009,0.9452617174,0.7967841259,0.5357509408,0.619568936,0.9226821758,0.8785494355,0.06397536777,0.872733493,0.8686281218,0.9527882313,0.8193636675,,0.3407458091,0.4361956894,1,0,0.4591173452,0.5805679097,0.2169004447,0.7639411563,0.3335614095,0.1898734177,0.0879233664,,,,,,,,,,,,,,,,,,,,,,,,,,
OPR 2008,0.3203764321,0,0.7700490998,0.4361702128,0.5400981997,0.7344517185,0.356792144,0.044599018,0.8682487725,0.01677577741,0.3625204583,0.6039279869,0.798690671,0.1223404255,0.006137479542,0.2569558101,0.4909983633,0.1775777414,1,0.5466448445,1,0.3207855974,0.08346972177,,,,,,,,,,,,,,,,,,,,,,,,,,
