Toronto,118,296,610,746,1075,1114,1241,1246,1285,1305,1310,1325,1547,2013,2056,2185,2198,2228,2340,2634,2935,3117,3541,3710,4015,4152,4248,4252,4308,4343,4476,4525,4618,4704,4732,4783,4939,4976,5031,5036,5076,5094,5428,5580,5596,5719,5807,6046,6070,6125,6140,6141
OPR 2015,1,0.5166666667,0.8898550725,0.3043478261,0.3438405797,0.9996376812,0.672826087,0.4902173913,0.8601449275,0.9061594203,0.9605072464,0.9692028986,0.4326086957,0.8333333333,0.9989130435,0.7336956522,0.3213768116,0.9148550725,0.02898550725,0.0402173913,0.5057971014,0.8224637681,0.009420289855,0.2800724638,0,0.268115942,0.01195652174,0.3018115942,0.6286231884,0.7974637681,0.8561594203,0.7173913043,0.8025362319,0.1344202899,0.1438405797,0.1623188406,0.4010869565,0.859057971,0.6565217391,0.1844202899,0.3322463768,0.2003623188,0.4670289855,0.2561594203,0.2721014493,0.2583333333,,,,,,
OPR 2014,0.9992363498,0.5181366934,0.9893088965,0.458571974,0.7075219549,1,0.9820542192,0,0.8377243223,0.1935853379,0.9465444826,0.8056510118,0.2428407789,0.9705994654,0.9988545246,0.7163039328,0.7647957236,0.4841542574,0.6907216495,0.4818633066,0.8270332188,0.898434517,0.2176403207,0.8045055365,0.3058419244,0.3982436044,0.01412752959,0.3688430699,0.7388316151,0.8010691103,0.9381443299,0.6559755632,0.03245513555,0.07216494845,0.3768613975,0.04887361588,0.05040091638,0.8300878198,0.2542955326,0.1741122566,0.1164566628,0.003818251241,,,,,,,,,,
OPR 2013,0.9979392066,0.2029881504,0.9799072643,1.000515198,0.3209685729,1,0.9629057187,1.000515198,1.000515198,0.7779495106,0.9623905204,0.33436373,0.780010304,0.837197321,0.9994848016,0,1.000515198,0.7841318908,0.2215352911,0.3276661515,0.3462132921,0.934054611,0.01081916538,0.4307058217,0.1329211747,0.1901081917,1.000515198,0.06388459557,1.000515198,0.9139618753,0.6409067491,0.3477588872,0.6476043277,0.2529623905,0.02266872746,0.2854198867,,,,,,,,,,,,,,,,
OPR 2012,0.9945945946,0.3635135135,0.9576576577,1.002252252,0.4490990991,1,0.9175675676,0.5567567568,1.002252252,0.7063063063,0.9063063063,0.4842342342,0.6527027027,0.8436936937,0.9990990991,0.7518018018,0.4815315315,0.963963964,0.4261261261,0,0.07612612613,0.5382882883,0.2824324324,0.7563063063,0.1211711712,0.03963963964,0.1378378378,0.6130630631,0.008558558559,0.6423423423,,,,,,,,,,,,,,,,,,,,,,
OPR 2011,0.9874182184,0.3210870659,0.9662808254,1.001006543,0.8807247106,1,0.8263714142,0.7815802718,1.001006543,0.8772018118,0.925515853,0.5848012079,0.3246099648,0.8454957222,0.9984901862,1.001006543,0.3865123301,0.7372924006,0.607951686,0.3371917464,0,0.8017111223,0.8424760946,0.1404126824,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OPR 2010,0.9665427509,0.1140024783,0.8996282528,1.000619579,0.0136307311,1,0.8822800496,0.4566294919,1.000619579,0.978314746,0.9157372986,0.8079306072,0.3413878563,0.758983891,0.9981412639,0.4572490706,0,0.802354399,0.3097893432,0.4460966543,0.5836431227,0.3581164808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OPR 2009,0.9721088435,0.3768707483,0.9163265306,1.004081633,0.4517006803,0.9972789116,0.8224489796,0.007482993197,1.004081633,0.4129251701,0.8544217687,0.06530612245,0.2299319728,0.406122449,1,0.525170068,0.593877551,0.5571428571,0,0.07959183673,0.4965986395,0.6918367347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OPR 2008,0.9296718017,0.446751507,0.6088412592,1.000669792,0.6724715338,1,0.8385800402,0.871399866,1.000669792,0.9444072338,0.9477561956,0.288680509,0.567983925,0.4507702612,0.9966510382,0,0.6336235767,0.7106496986,0.7742799732,0.1721366376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
